,target,mean,std,epistemic,aleatoric
0,3.1483,3.0258544166666623,0.47433713966316715,0.47433713862809745,3.133598597737196e-05
1,3.1353,3.261418928571424,0.5503951568441178,0.5503951567606908,9.583087141274497e-06
2,1.6466,1.0834490000000025,0.6584524647223929,0.658452464722393,
3,3.4335,3.347982000000006,1.204977734763569,1.2049777347635693,
4,3.8463,3.6438495000000013,0.7216450635871766,0.7216450635871766,
5,0.09879999999999978,0.34211170000000024,0.5286614454952339,0.5286614449277629,2.4494897110088696e-05
6,2.3724000000000003,1.769585999999999,0.8027904424593038,0.8027904424593039,
7,0.6204000000000001,0.6121058333333341,0.5507776771069289,0.550777676395813,2.7988097115921323e-05
8,0.0134000000000003,0.6630089999999994,0.5450528025971442,0.5450528025971442,5.6845197542681925e-09
9,1.2564,1.3865309999999997,0.8420003826240228,0.8420003826240227,1.4766255669147103e-08
10,2.0602,2.1915604999999974,0.46162227209023965,0.46162227209023965,
11,0.1942999999999997,0.6183619999999992,0.7151085042537266,0.7151085042537269,
12,2.6625,3.3139509999999985,1.4705342056201895,1.47053420562019,
13,1.1014,0.9804034166666675,0.5382471625377997,0.5382471619430194,2.5303709930242507e-05
14,2.9751,2.026353,1.0671725766674292,1.0671725766674294,
15,1.3635,1.6195717499999989,0.7932340274325982,0.7932340273616859,1.0606606405972018e-05
16,3.9192,1.232878966666666,1.3576158890548806,1.3576158889481575,1.7022854042472248e-05
17,0.972,3.231110499999997,1.2434600986118425,1.2434600986118431,
18,2.0703,1.5288570000000001,0.9604072604634971,0.9604072604634972,
19,2.3649,2.7154041249999983,0.6529149527086231,0.6529149524334152,1.8957179086992772e-05
20,0.008600000000000385,1.8917842500000024,1.3341727147663178,1.3341727146492042,1.767766661323992e-05
21,1.1317000000000004,1.5592781666666653,0.6781217227558137,0.6781217227476215,3.3332672982518234e-06
22,0.03750000000000053,0.09347966666666675,0.2690936266492056,0.2690936264737193,9.718254429858701e-06
23,0.3083,0.3619171249999999,0.25344783697880413,0.25344783572731383,2.518680242606168e-05
24,3.3396,3.3317256250000042,0.4308123638613759,0.43081236263186756,3.254803800403082e-05
25,0.2916000000000003,0.34971049999999976,0.38673922730924326,0.3867392273092431,1.0628508491581013e-08
26,1.9961,1.6942423333333299,0.5979043066477265,0.5979043066105599,6.666651768391331e-06
27,2.6941,2.7760225833333374,0.6976974867483414,0.6976974866358682,1.2527753559720299e-05
28,1.4507,1.1443461250000018,0.615362918353862,0.6153629177368483,2.7556755644166344e-05
29,0.3607,0.8645574999999996,0.7133864521728394,0.7133864519625748,1.7320501033044176e-05
30,1.0999,0.8870659500000012,0.7732573918941399,0.7732573918423749,8.9473620143423e-06
31,1.5166999999999995,2.1292803333333308,1.450365474037456,1.4503654739187122,1.855920997216036e-05
32,0.28039999999999976,0.11508601666666665,0.09469058675214982,0.0946905720605851,5.274756443982282e-05
33,3.2089999999999996,3.2348655000000024,1.2263118701454951,1.2263118701454951,
34,1.0703,0.7765253333333333,0.5955778991239422,0.5955778991146141,3.3333439105085405e-06
35,3.3565,2.933748500000001,0.8785058034513727,0.8785058034513729,
36,2.1635,2.3406624999999996,1.586944382750621,1.5869443827506207,3.55593445834281e-08
37,3.3194,2.9448445000000025,0.7197316177366009,0.7197316177366011,
38,2.0395,3.1950089999999975,1.2387850254660888,1.2387850254660904,
39,2.0249,2.461273499999999,0.7479952753512252,0.7479952753512261,
40,4.9641,4.467931,0.7870643144235393,0.7870643144235393,
41,2.1411999999999995,2.477577000000001,0.6193959886623404,0.6193959886623405,
42,0.5792999999999999,0.9316183749999998,0.6871285036020268,0.6871285033132344,1.9921721031634553e-05
43,0.09689999999999976,1.7271316666666672,1.570005405563056,1.5700054054215136,2.108186613103958e-05
44,1.6768,1.2090860000000008,0.65323694131915,0.6532369413191501,
45,0.2138,3.6492330000000006,1.3729145677757937,1.372914567775794,
46,1.3119999999999998,1.5452899000000002,0.47686555305241657,0.4768655530020881,6.928190596979495e-06
47,0.044599999999999966,0.43941510714285714,0.5634720673869698,0.5634720667520126,2.6749975667617886e-05
48,0.14679999999999982,0.1423927749999998,0.0758137538333211,0.07581374718957248,3.1739171377903854e-05
49,3.8165,3.1975898333333266,0.576519295352153,0.5765192953136083,6.666587997340432e-06
50,3.132,2.1910795833333307,0.8716978827217018,0.8716978827081587,4.859114927542299e-06
51,0.002800000000000025,0.44440127777777794,0.7819487199768071,0.7819487195550605,2.5682066484118015e-05
52,2.6889999999999996,1.8417849999999996,1.0104621325042324,1.0104621322815621,2.1213199936955418e-05
53,0.2795000000000001,0.3915958333333331,0.3029183931346953,0.3029183928412536,1.3333333429733525e-05
54,3.2011000000000003,2.747678999999996,0.856355086899718,0.8563550868997182,
55,0.31420000000000003,1.4587521666666645,0.9382988318380483,0.9382988318143649,6.666644910373609e-06
56,0.6320000000000001,0.44334575000000015,0.51567094535366,0.5156709435962414,4.257345779455162e-05
57,6.8966,6.532867250000005,0.906285834713506,0.9062858346514392,1.0606624765901657e-05
58,2.0136000000000003,1.6085435000000006,0.8896968753782112,0.8896968753782111,1.8819860937519294e-08
59,0.6400999999999994,0.37085387499999983,0.39592892725839574,0.39592892572481875,3.484788360406262e-05
60,0.1528999999999998,0.19094387499999993,0.2421720592109763,0.24217205635272948,3.720719034784069e-05
61,0.12170000000000016,1.4464843749999992,1.4080355517238767,1.4080355515607506,2.143302760113943e-05
62,3.2881,2.7759775,1.0779645109852936,1.0779645109852933,1.7647026899944264e-08
63,0.14579999999999993,0.5096800083333336,0.5905714886259184,0.5905714883307828,1.867075905386115e-05
64,0.8968,2.2799995000000006,1.0857207944723846,1.085720794472385,
65,5.1293000000000015,4.586931141666667,1.315848676854349,1.3158486768247792,8.821492605431319e-06
66,3.2804,3.1355629999999985,0.5045653642304696,0.5045653637845398,2.1213240163603267e-05
67,1.9094,2.194339000000002,0.6908171467030861,0.6908171467030865,
68,5.8262,3.6626515000000053,2.5180329594542106,2.51803295945421,3.92598862871412e-08
69,0.7995,2.217408,1.550358281829075,1.5503582818290746,3.2554318233246944e-08
70,2.7834000000000003,2.8298670000000032,0.9171753708866038,0.9171753705458823,2.50000581670336e-05
71,0.07810000000000006,0.7355832500000001,0.7548203727340949,0.7548203726595737,1.0606612257329742e-05
72,2.9037,2.966461999999998,0.6207784704353231,0.6207784703547782,1.0000054648814644e-05
73,3.6991,3.8094145833333304,0.6811004724309736,0.6811004720710577,2.2142217652595385e-05
74,3.1738,3.5964241999999955,0.19192978803306934,0.19192978591771423,2.8495601629611622e-05
75,1.3007999999999995,1.119956333333333,0.6937241759469113,0.6937241759148781,6.666650017239743e-06
76,2.0010000000000003,1.8702709999999996,0.6586739472295792,0.6586739472295793,
77,0.24529999999999985,0.9792429999999973,0.7283662962761277,0.7283662962761294,
78,3.1373999999999995,3.208628499999997,0.5300062470742686,0.5300062470742689,
79,2.3857,2.2371515,0.8446921152690774,0.8446921152690775,
80,3.777,3.2698228571428523,1.08867993623622,1.0886799361396797,1.4498386148686813e-05
81,4.3026,2.7304454999999996,1.3536180154606958,1.3536180154606952,4.7208006327906025e-08
82,2.6985,2.3439654999999964,0.9307819014461803,0.9307819014461803,
83,2.9400000000000004,2.548906285714289,1.1643514821517775,1.164351481794801,2.8832132757881322e-05
84,4.5404,4.568656600000001,0.8292206536238999,0.8292206536190764,2.8283403946898917e-06
85,4.4582,4.2731274999999975,0.35515363984305126,0.35515363971791153,9.428025656616119e-06
86,2.3968000000000003,3.553945500000002,0.9248096412666481,0.9248096412666482,
87,4.5413000000000014,4.490563683333331,0.43078502953072334,0.43078502765205007,4.0231935382624846e-05
88,4.0651,4.054838000000005,0.13265210875058817,0.1326521071486515,2.0615541475016878e-05
89,0.0942999999999996,0.5032545000000002,0.6303507663037693,0.6303507658476741,2.3979157146265376e-05
90,5.3615,3.9170530000000015,1.5752469571756007,1.5752469570486358,2.000004837004416e-05
91,3.0283,2.3792355000000005,1.0668432047821048,1.066843204782105,
92,0.0181,0.6938290000000004,0.7141210108884435,0.7141210107328522,1.4907115342683644e-05
93,1.4169999999999998,1.1882707142857143,0.881835005420631,0.8818350051706885,2.099562329001874e-05
94,5.4755,5.021478499999998,0.7036799959411713,0.7036799959411721,
95,3.5252,3.3199088333333355,0.7585371630570347,0.7585371630497113,3.333166100917987e-06
96,0.4699,0.4681354999999997,0.7278289600401207,0.7278289599905058,8.498369185470776e-06
97,1.0583,1.8857480000000022,0.884305401994123,0.8843054019941233,
